GEOID,NAME,variable,estimate,moe
36005008600,"Census Tract 86, Bronx County, New York",med_inc,21848,6207
36005008700,"Census Tract 87, Bronx County, New York",male,3099,355
36005008700,"Census Tract 87, Bronx County, New York",female,3028,253
36005008700,"Census Tract 87, Bronx County, New York",total_pop,6127,418
36005008700,"Census Tract 87, Bronx County, New York",white,116,68
36005008700,"Census Tract 87, Bronx County, New York",black,1317,269
36005008700,"Census Tract 87, Bronx County, New York",asian,34,55
36005008700,"Census Tract 87, Bronx County, New York",latino,4546,427
36005008700,"Census Tract 87, Bronx County, New York",med_inc,23967,8741
36005008900,"Census Tract 89, Bronx County, New York",male,1593,226
36005008900,"Census Tract 89, Bronx County, New York",female,1625,223
36005008900,"Census Tract 89, Bronx County, New York",total_pop,3218,335
36005008900,"Census Tract 89, Bronx County, New York",white,48,64
36005008900,"Census Tract 89, Bronx County, New York",black,749,312
36005008900,"Census Tract 89, Bronx County, New York",asian,0,12
36005008900,"Census Tract 89, Bronx County, New York",latino,2421,302
36005008900,"Census Tract 89, Bronx County, New York",med_inc,28642,10783
36005009000,"Census Tract 90, Bronx County, New York",male,1576,291
36005009000,"Census Tract 90, Bronx County, New York",female,1883,309
36005009000,"Census Tract 90, Bronx County, New York",total_pop,3459,450
36005009000,"Census Tract 90, Bronx County, New York",white,55,58
36005009000,"Census Tract 90, Bronx County, New York",black,765,301
36005009000,"Census Tract 90, Bronx County, New York",asian,75,90
36005009000,"Census Tract 90, Bronx County, New York",latino,2498,392
36005009000,"Census Tract 90, Bronx County, New York",med_inc,24487,5277
36005009200,"Census Tract 92, Bronx County, New York",male,2834,343
36005009200,"Census Tract 92, Bronx County, New York",female,3014,258
36005009200,"Census Tract 92, Bronx County, New York",total_pop,5848,472
36005009200,"Census Tract 92, Bronx County, New York",white,258,144
36005009200,"Census Tract 92, Bronx County, New York",black,741,294
36005009200,"Census Tract 92, Bronx County, New York",asian,905,332
36005009200,"Census Tract 92, Bronx County, New York",latino,3238,551
36005009200,"Census Tract 92, Bronx County, New York",med_inc,50176,9847
36005009300,"Census Tract 93, Bronx County, New York",male,3404,576
36005009300,"Census Tract 93, Bronx County, New York",female,2750,368
36005009300,"Census Tract 93, Bronx County, New York",total_pop,6154,783
36005009300,"Census Tract 93, Bronx County, New York",white,139,69
36005009300,"Census Tract 93, Bronx County, New York",black,1913,466
36005009300,"Census Tract 93, Bronx County, New York",asian,12,21
36005009300,"Census Tract 93, Bronx County, New York",latino,4070,680
36005009300,"Census Tract 93, Bronx County, New York",med_inc,32852,9739
36005009600,"Census Tract 96, Bronx County, New York",male,1228,149
36005009600,"Census Tract 96, Bronx County, New York",female,1564,172
36005009600,"Census Tract 96, Bronx County, New York",total_pop,2792,254
36005009600,"Census Tract 96, Bronx County, New York",white,179,96
36005009600,"Census Tract 96, Bronx County, New York",black,545,151
36005009600,"Census Tract 96, Bronx County, New York",asian,540,208
36005009600,"Census Tract 96, Bronx County, New York",latino,1381,248
36005009600,"Census Tract 96, Bronx County, New York",med_inc,50809,10466
36005009800,"Census Tract 98, Bronx County, New York",male,2311,369
36005009800,"Census Tract 98, Bronx County, New York",female,2445,376
36005009800,"Census Tract 98, Bronx County, New York",total_pop,4756,622
36005009800,"Census Tract 98, Bronx County, New York",white,167,112
36005009800,"Census Tract 98, Bronx County, New York",black,846,323
36005009800,"Census Tract 98, Bronx County, New York",asian,202,219
36005009800,"Census Tract 98, Bronx County, New York",latino,3431,566
36005009800,"Census Tract 98, Bronx County, New York",med_inc,68487,15886
36005011000,"Census Tract 110, Bronx County, New York",male,0,12
36005011000,"Census Tract 110, Bronx County, New York",female,0,12
36005011000,"Census Tract 110, Bronx County, New York",total_pop,0,12
36005011000,"Census Tract 110, Bronx County, New York",white,0,12
36005011000,"Census Tract 110, Bronx County, New York",black,0,12
36005011000,"Census Tract 110, Bronx County, New York",asian,0,12
36005011000,"Census Tract 110, Bronx County, New York",latino,0,12
36005011000,"Census Tract 110, Bronx County, New York",med_inc,NA,NA
36005011502,"Census Tract 115.02, Bronx County, New York",male,2267,417
36005011502,"Census Tract 115.02, Bronx County, New York",female,2315,359
36005011502,"Census Tract 115.02, Bronx County, New York",total_pop,4582,638
36005011502,"Census Tract 115.02, Bronx County, New York",white,33,30
36005011502,"Census Tract 115.02, Bronx County, New York",black,1841,545
36005011502,"Census Tract 115.02, Bronx County, New York",asian,9,14
36005011502,"Census Tract 115.02, Bronx County, New York",latino,2653,520
36005011502,"Census Tract 115.02, Bronx County, New York",med_inc,17656,6387
36005011700,"Census Tract 117, Bronx County, New York",male,541,168
36005011700,"Census Tract 117, Bronx County, New York",female,902,189
36005011700,"Census Tract 117, Bronx County, New York",total_pop,1443,291
36005011700,"Census Tract 117, Bronx County, New York",white,16,14
36005011700,"Census Tract 117, Bronx County, New York",black,557,155
36005011700,"Census Tract 117, Bronx County, New York",asian,0,12
36005011700,"Census Tract 117, Bronx County, New York",latino,870,300
36005011700,"Census Tract 117, Bronx County, New York",med_inc,21595,7938
36005011800,"Census Tract 118, Bronx County, New York",male,3017,326
36005011800,"Census Tract 118, Bronx County, New York",female,2486,285
36005011800,"Census Tract 118, Bronx County, New York",total_pop,5503,438
36005011800,"Census Tract 118, Bronx County, New York",white,3105,376
36005011800,"Census Tract 118, Bronx County, New York",black,189,111
36005011800,"Census Tract 118, Bronx County, New York",asian,184,112
36005011800,"Census Tract 118, Bronx County, New York",latino,1965,479
36005011800,"Census Tract 118, Bronx County, New York",med_inc,86250,18328
36005011900,"Census Tract 119, Bronx County, New York",male,2692,345
36005011900,"Census Tract 119, Bronx County, New York",female,2748,325
36005011900,"Census Tract 119, Bronx County, New York",total_pop,5440,505
36005011900,"Census Tract 119, Bronx County, New York",white,199,192
36005011900,"Census Tract 119, Bronx County, New York",black,1166,340
36005011900,"Census Tract 119, Bronx County, New York",asian,12,18
36005011900,"Census Tract 119, Bronx County, New York",latino,3958,440
36005011900,"Census Tract 119, Bronx County, New York",med_inc,28988,4139
36005012101,"Census Tract 121.01, Bronx County, New York",male,1416,193
36005012101,"Census Tract 121.01, Bronx County, New York",female,1654,202
36005012101,"Census Tract 121.01, Bronx County, New York",total_pop,3070,294
36005012101,"Census Tract 121.01, Bronx County, New York",white,76,76
36005012101,"Census Tract 121.01, Bronx County, New York",black,1001,197
36005012101,"Census Tract 121.01, Bronx County, New York",asian,14,18
36005012101,"Census Tract 121.01, Bronx County, New York",latino,1951,286
36005012101,"Census Tract 121.01, Bronx County, New York",med_inc,39514,6713
36005012102,"Census Tract 121.02, Bronx County, New York",male,722,175
36005012102,"Census Tract 121.02, Bronx County, New York",female,725,113
36005012102,"Census Tract 121.02, Bronx County, New York",total_pop,1447,199
36005012102,"Census Tract 121.02, Bronx County, New York",white,5,7
36005012102,"Census Tract 121.02, Bronx County, New York",black,187,98
36005012102,"Census Tract 121.02, Bronx County, New York",asian,0,12
36005012102,"Census Tract 121.02, Bronx County, New York",latino,1248,207
36005012102,"Census Tract 121.02, Bronx County, New York",med_inc,23244,5917
36005012300,"Census Tract 123, Bronx County, New York",male,1948,366
36005012300,"Census Tract 123, Bronx County, New York",female,2320,334
36005012300,"Census Tract 123, Bronx County, New York",total_pop,4268,589
36005012300,"Census Tract 123, Bronx County, New York",white,51,52
36005012300,"Census Tract 123, Bronx County, New York",black,1256,352
36005012300,"Census Tract 123, Bronx County, New York",asian,18,22
36005012300,"Census Tract 123, Bronx County, New York",latino,2939,639
36005012300,"Census Tract 123, Bronx County, New York",med_inc,31519,4587
36005012500,"Census Tract 125, Bronx County, New York",male,1738,320
36005012500,"Census Tract 125, Bronx County, New York",female,2122,246
36005012500,"Census Tract 125, Bronx County, New York",total_pop,3860,488
36005012500,"Census Tract 125, Bronx County, New York",white,53,51
36005012500,"Census Tract 125, Bronx County, New York",black,1105,369
36005012500,"Census Tract 125, Bronx County, New York",asian,93,94
36005012500,"Census Tract 125, Bronx County, New York",latino,2579,571
36005012500,"Census Tract 125, Bronx County, New York",med_inc,34903,4887
36005012701,"Census Tract 127.01, Bronx County, New York",male,867,195
36005012701,"Census Tract 127.01, Bronx County, New York",female,1061,154
36005012701,"Census Tract 127.01, Bronx County, New York",total_pop,1928,280
36005012701,"Census Tract 127.01, Bronx County, New York",white,36,29
36005012701,"Census Tract 127.01, Bronx County, New York",black,365,135
36005012701,"Census Tract 127.01, Bronx County, New York",asian,68,56
36005012701,"Census Tract 127.01, Bronx County, New York",latino,1410,293
36005012701,"Census Tract 127.01, Bronx County, New York",med_inc,31212,4127
36005012901,"Census Tract 129.01, Bronx County, New York",male,2048,329
36005012901,"Census Tract 129.01, Bronx County, New York",female,2371,351
36005012901,"Census Tract 129.01, Bronx County, New York",total_pop,4419,559
36005012901,"Census Tract 129.01, Bronx County, New York",white,119,103
36005012901,"Census Tract 129.01, Bronx County, New York",black,1268,263
36005012901,"Census Tract 129.01, Bronx County, New York",asian,4,9
36005012901,"Census Tract 129.01, Bronx County, New York",latino,3006,577
36005012901,"Census Tract 129.01, Bronx County, New York",med_inc,25633,2899
36005013000,"Census Tract 130, Bronx County, New York",male,741,173
36005013000,"Census Tract 130, Bronx County, New York",female,735,130
36005013000,"Census Tract 130, Bronx County, New York",total_pop,1476,199
36005013000,"Census Tract 130, Bronx County, New York",white,658,226
36005013000,"Census Tract 130, Bronx County, New York",black,82,65
36005013000,"Census Tract 130, Bronx County, New York",asian,0,12
36005013000,"Census Tract 130, Bronx County, New York",latino,729,228
36005013000,"Census Tract 130, Bronx County, New York",med_inc,106346,30901
36005013100,"Census Tract 131, Bronx County, New York",male,2471,319
36005013100,"Census Tract 131, Bronx County, New York",female,2613,284
36005013100,"Census Tract 131, Bronx County, New York",total_pop,5084,454
36005013100,"Census Tract 131, Bronx County, New York",white,104,92
36005013100,"Census Tract 131, Bronx County, New York",black,1461,369
36005013100,"Census Tract 131, Bronx County, New York",asian,0,17
36005013100,"Census Tract 131, Bronx County, New York",latino,3489,400
36005013100,"Census Tract 131, Bronx County, New York",med_inc,26750,3669
36005013200,"Census Tract 132, Bronx County, New York",male,3901,478
36005013200,"Census Tract 132, Bronx County, New York",female,3371,365
36005013200,"Census Tract 132, Bronx County, New York",total_pop,7272,594
36005013200,"Census Tract 132, Bronx County, New York",white,2043,410
36005013200,"Census Tract 132, Bronx County, New York",black,1197,485
36005013200,"Census Tract 132, Bronx County, New York",asian,141,137
36005013200,"Census Tract 132, Bronx County, New York",latino,3805,633
36005013200,"Census Tract 132, Bronx County, New York",med_inc,118211,19040
36005013300,"Census Tract 133, Bronx County, New York",male,2630,571
36005013300,"Census Tract 133, Bronx County, New York",female,3370,338
36005013300,"Census Tract 133, Bronx County, New York",total_pop,6000,720
36005013300,"Census Tract 133, Bronx County, New York",white,51,82
36005013300,"Census Tract 133, Bronx County, New York",black,1916,481
36005013300,"Census Tract 133, Bronx County, New York",asian,241,272
36005013300,"Census Tract 133, Bronx County, New York",latino,3519,484
36005013300,"Census Tract 133, Bronx County, New York",med_inc,23484,5069
36005013500,"Census Tract 135, Bronx County, New York",male,1614,291
36005013500,"Census Tract 135, Bronx County, New York",female,1976,312
36005013500,"Census Tract 135, Bronx County, New York",total_pop,3590,451
36005013500,"Census Tract 135, Bronx County, New York",white,0,12
36005013500,"Census Tract 135, Bronx County, New York",black,1487,405
36005013500,"Census Tract 135, Bronx County, New York",asian,0,12
36005013500,"Census Tract 135, Bronx County, New York",latino,2012,410
36005013500,"Census Tract 135, Bronx County, New York",med_inc,24392,6244
36005013800,"Census Tract 138, Bronx County, New York",male,1088,236
36005013800,"Census Tract 138, Bronx County, New York",female,1500,267
36005013800,"Census Tract 138, Bronx County, New York",total_pop,2588,324
36005013800,"Census Tract 138, Bronx County, New York",white,1361,228
36005013800,"Census Tract 138, Bronx County, New York",black,32,52
36005013800,"Census Tract 138, Bronx County, New York",asian,39,45
36005013800,"Census Tract 138, Bronx County, New York",latino,1132,326
36005013800,"Census Tract 138, Bronx County, New York",med_inc,67705,14571
36005014100,"Census Tract 141, Bronx County, New York",male,2535,301
36005014100,"Census Tract 141, Bronx County, New York",female,3316,422
36005014100,"Census Tract 141, Bronx County, New York",total_pop,5851,521
36005014100,"Census Tract 141, Bronx County, New York",white,105,104
