GEOID,NAME,med.income,popn,popn.asian,popn.black,popn.female,popn.hispanic,popn.male,popn.white
36081115900,"Census Tract 1159, Queens County, New York",59125,4256,3102,11,2202,378,2054,562
36081116100,"Census Tract 1161, Queens County, New York",26783,4301,3233,89,2449,453,1852,579
36081116300,"Census Tract 1163, Queens County, New York",36261,9346,5861,262,5266,2217,4080,1491
36081116700,"Census Tract 1167, Queens County, New York",40714,1676,1250,17,782,305,894,153
36081117100,"Census Tract 1171, Queens County, New York",58929,2359,1141,37,1130,583,1229,867
36081117500,"Census Tract 1175, Queens County, New York",62639,4830,2405,11,2476,678,2354,2173
36081118100,"Census Tract 1181, Queens County, New York",66711,1530,725,41,858,189,672,658
36081118500,"Census Tract 1185, Queens County, New York",45948,1978,1164,12,995,654,983,349
36081118700,"Census Tract 1187, Queens County, New York",45867,2484,1549,17,1269,606,1215,655
36081118900,"Census Tract 1189, Queens County, New York",61630,2050,1402,18,866,301,1184,509
36081119100,"Census Tract 1191, Queens County, New York",39605,2985,1684,0,1520,978,1465,690
36081119300,"Census Tract 1193, Queens County, New York",52000,1978,1361,39,1062,177,916,421
36081119500,"Census Tract 1195, Queens County, New York",84279,1453,504,3,750,352,703,584
36081119900,"Census Tract 1199, Queens County, New York",61522,1517,1067,3,687,175,830,264
36081120100,"Census Tract 1201, Queens County, New York",61806,1559,1129,80,824,153,735,226
36081120300,"Census Tract 1203, Queens County, New York",60179,1573,1224,17,664,132,909,269
36081120500,"Census Tract 1205, Queens County, New York",24826,2568,2090,153,1343,120,1225,237
36081120700,"Census Tract 1207, Queens County, New York",81250,3097,1687,38,1549,490,1548,1176
36081121100,"Census Tract 1211, Queens County, New York",NA,0,0,0,0,0,0,0
36081121500,"Census Tract 1215, Queens County, New York",79297,4447,2693,190,2309,744,2138,1235
36081122300,"Census Tract 1223, Queens County, New York",69317,3438,1745,11,1859,683,1579,1258
36081122701,"Census Tract 1227.01, Queens County, New York",67811,11356,3135,1570,6249,3370,5107,4494
36081122702,"Census Tract 1227.02, Queens County, New York",25473,7519,1055,2207,4338,3206,3181,2504
36081124100,"Census Tract 1241, Queens County, New York",72446,3666,1809,221,1939,344,1727,1278
36081124700,"Census Tract 1247, Queens County, New York",97500,3508,1861,12,1784,125,1724,1548
36081125700,"Census Tract 1257, Queens County, New York",61513,3248,1502,572,1755,623,1493,737
36081126500,"Census Tract 1265, Queens County, New York",71250,1743,766,39,879,164,864,636
36081126700,"Census Tract 1267, Queens County, New York",76250,4716,1138,817,2729,1072,1987,1871
36081127700,"Census Tract 1277, Queens County, New York",143281,3615,436,331,1864,78,1751,2847
36081128300,"Census Tract 1283, Queens County, New York",NA,0,0,0,0,0,0,0
36081129102,"Census Tract 1291.02, Queens County, New York",118824,3912,1036,142,1801,352,2111,2416
36081129103,"Census Tract 1291.03, Queens County, New York",61434,3887,1132,56,1855,396,2032,2557
36081129104,"Census Tract 1291.04, Queens County, New York",81875,4455,1666,81,2505,832,1950,2591
36081130100,"Census Tract 1301, Queens County, New York",87404,4204,807,744,2275,1218,1929,1899
36081133300,"Census Tract 1333, Queens County, New York",97663,3896,1668,69,1915,247,1981,1926
36081133900,"Census Tract 1339, Queens County, New York",117407,1302,336,1,758,199,544,912
36081134100,"Census Tract 1341, Queens County, New York",90000,3358,1695,28,1542,659,1816,1429
36081134700,"Census Tract 1347, Queens County, New York",68485,10944,5600,1098,5940,1584,5004,2602
36081136700,"Census Tract 1367, Queens County, New York",89116,5846,2748,342,3036,1019,2810,2254
36081137700,"Census Tract 1377, Queens County, New York",72719,7123,3812,704,3704,945,3419,1895
36081138501,"Census Tract 1385.01, Queens County, New York",102926,4617,2807,92,2180,170,2437,1646
36081138502,"Census Tract 1385.02, Queens County, New York",NA,39,0,0,0,24,39,39
36081139900,"Census Tract 1399, Queens County, New York",106583,1666,1030,2,859,76,807,600
36081140300,"Census Tract 1403, Queens County, New York",80457,2344,1437,9,1263,146,1081,856
36081140901,"Census Tract 1409.01, Queens County, New York",85000,990,597,36,467,136,523,333
36081140902,"Census Tract 1409.02, Queens County, New York",91042,2787,1912,3,1450,187,1337,763
36081141700,"Census Tract 1417, Queens County, New York",73182,4871,2792,43,2529,635,2342,1591
36081142900,"Census Tract 1429, Queens County, New York",84750,3760,1793,0,1833,292,1927,1687
36081143500,"Census Tract 1435, Queens County, New York",95472,2452,1433,3,1257,159,1195,822
36081144100,"Census Tract 1441, Queens County, New York",108614,2662,1270,94,1243,494,1419,1126
36081144700,"Census Tract 1447, Queens County, New York",84659,3109,1773,680,1650,259,1459,520
36081145101,"Census Tract 1451.01, Queens County, New York",71111,1127,512,0,583,33,544,585
36081145102,"Census Tract 1451.02, Queens County, New York",93000,2464,1578,135,1357,174,1107,694
36081145900,"Census Tract 1459, Queens County, New York",77868,2809,1177,9,1314,610,1495,1445
36081146300,"Census Tract 1463, Queens County, New York",71899,2979,1203,100,1588,432,1391,1407
36081146700,"Census Tract 1467, Queens County, New York",88412,2619,1079,0,1431,338,1188,1453
36081147100,"Census Tract 1471, Queens County, New York",85741,3231,1418,42,1523,195,1708,1578
36081147900,"Census Tract 1479, Queens County, New York",89286,4526,1582,130,2391,839,2135,2313
36081148300,"Census Tract 1483, Queens County, New York",115714,2900,872,8,1441,234,1459,1875
36081150701,"Census Tract 1507.01, Queens County, New York",146071,3036,984,12,1626,418,1410,1847
36081150702,"Census Tract 1507.02, Queens County, New York",101250,3067,950,34,1602,289,1465,1833
36081152901,"Census Tract 1529.01, Queens County, New York",93819,6916,3374,472,3762,793,3154,2844
36081152902,"Census Tract 1529.02, Queens County, New York",75702,4955,2274,103,2530,245,2425,2300
36081155101,"Census Tract 1551.01, Queens County, New York",55313,1759,42,0,1209,26,550,1717
36081155102,"Census Tract 1551.02, Queens County, New York",92739,8929,2783,765,4801,1284,4128,4727
36081156700,"Census Tract 1567, Queens County, New York",57750,1614,610,445,705,311,909,465
36081157101,"Census Tract 1571.01, Queens County, New York",97629,8406,4368,178,4353,1595,4053,2653
36081157102,"Census Tract 1571.02, Queens County, New York",97500,2294,1425,54,1119,337,1175,588
36081157901,"Census Tract 1579.01, Queens County, New York",102725,5073,2592,215,2704,546,2369,1689
36081157902,"Census Tract 1579.02, Queens County, New York",110000,4129,2242,81,2068,237,2061,1341
36081157903,"Census Tract 1579.03, Queens County, New York",82978,4741,2712,149,2524,290,2217,1666
36081161700,"Census Tract 1617, Queens County, New York",117813,4762,1419,645,2328,941,2434,2146
36081162100,"Census Tract 1621, Queens County, New York",76655,6363,2519,418,3150,1710,3213,2010
36085000300,"Census Tract 3, Richmond County, New York",86477,2004,356,172,909,480,1095,1287
36085000600,"Census Tract 6, Richmond County, New York",66563,2311,442,250,1193,328,1118,1487
36085000700,"Census Tract 7, Richmond County, New York",37952,4557,173,2337,2824,1351,1733,1735
36085000800,"Census Tract 8, Richmond County, New York",78986,5238,1165,437,2782,961,2456,3227
36085000900,"Census Tract 9, Richmond County, New York",50543,1510,132,532,762,539,748,656
36085001100,"Census Tract 11, Richmond County, New York",48082,3314,78,1624,1788,1343,1526,1061
36085001700,"Census Tract 17, Richmond County, New York",42431,1475,127,271,715,404,760,802
36085001800,"Census Tract 18, Richmond County, New York",80313,588,18,49,235,126,353,467
36085002001,"Census Tract 20.01, Richmond County, New York",80833,2502,279,288,1285,592,1217,1620
36085002002,"Census Tract 20.02, Richmond County, New York",100385,3473,473,210,1846,128,1627,2613
36085002100,"Census Tract 21, Richmond County, New York",50489,4469,326,1398,2175,1600,2294,2119
36085002700,"Census Tract 27, Richmond County, New York",NA,1751,106,508,905,580,846,823
36085002900,"Census Tract 29, Richmond County, New York",24779,4702,261,2315,2433,1953,2269,1345
36085003300,"Census Tract 33, Richmond County, New York",82483,3751,350,1195,1714,589,2037,1856
36085003600,"Census Tract 36, Richmond County, New York",88097,2833,592,448,1413,443,1420,1570
36085003900,"Census Tract 39, Richmond County, New York",70586,2376,136,544,1267,446,1109,1554
36085004000,"Census Tract 40, Richmond County, New York",33984,12548,1875,6365,6221,3989,6327,3168
36085004700,"Census Tract 47, Richmond County, New York",88571,2805,289,209,1486,244,1319,2239
36085005000,"Census Tract 50, Richmond County, New York",81875,4004,687,175,2084,726,1920,2742
36085005900,"Census Tract 59, Richmond County, New York",81583,3067,217,163,1692,475,1375,2501
36085006400,"Census Tract 64, Richmond County, New York",49449,3450,329,647,2034,556,1416,2213
36085006700,"Census Tract 67, Richmond County, New York",121176,2468,122,72,1214,158,1254,2158
36085007000,"Census Tract 70, Richmond County, New York",76149,9480,1103,499,4726,1961,4754,7396
36085007400,"Census Tract 74, Richmond County, New York",81033,4902,951,245,2569,661,2333,3343
36085007500,"Census Tract 75, Richmond County, New York",65833,4299,114,808,1982,1320,2317,2738
36085007700,"Census Tract 77, Richmond County, New York",57000,1526,85,598,746,703,780,762
36085008100,"Census Tract 81, Richmond County, New York",37287,4313,294,1331,2125,1155,2188,2032
36085009601,"Census Tract 96.01, Richmond County, New York",91563,4489,366,63,2361,524,2128,3749
36085009602,"Census Tract 96.02, Richmond County, New York",85750,3149,393,81,1567,350,1582,2530
36085009700,"Census Tract 97, Richmond County, New York",75648,4535,106,1652,2285,1057,2250,2253
36085010500,"Census Tract 105, Richmond County, New York",69583,4372,398,672,2375,1498,1997,2363
36085011201,"Census Tract 112.01, Richmond County, New York",79557,6358,556,60,3290,1111,3068,5601
36085011202,"Census Tract 112.02, Richmond County, New York",81016,5731,571,639,2977,1419,2754,3897
36085011401,"Census Tract 114.01, Richmond County, New York",44357,2971,301,608,1526,705,1445,1651
36085011402,"Census Tract 114.02, Richmond County, New York",83750,3398,298,59,1785,564,1613,3025
36085012100,"Census Tract 121, Richmond County, New York",108906,3143,29,31,1626,659,1517,2641
36085012200,"Census Tract 122, Richmond County, New York",81613,3938,311,1,2067,418,1871,3541
36085012500,"Census Tract 125, Richmond County, New York",81250,3047,165,468,1569,1109,1478,2202
36085012804,"Census Tract 128.04, Richmond County, New York",81107,4042,420,49,2127,518,1915,3395
36085012805,"Census Tract 128.05, Richmond County, New York",80379,2605,143,22,1346,366,1259,2440
36085012806,"Census Tract 128.06, Richmond County, New York",57212,5445,552,379,3039,783,2406,3832
36085013201,"Census Tract 132.01, Richmond County, New York",102500,1480,146,20,739,143,741,1249
36085013203,"Census Tract 132.03, Richmond County, New York",87014,5729,155,297,2872,601,2857,5136
36085013204,"Census Tract 132.04, Richmond County, New York",87561,4863,143,2,2567,687,2296,4571
36085013301,"Census Tract 133.01, Richmond County, New York",9899,1095,41,668,720,455,375,292
36085013302,"Census Tract 133.02, Richmond County, New York",47905,3096,131,1238,1716,1528,1380,1333
36085013400,"Census Tract 134, Richmond County, New York",85399,4099,151,21,2115,640,1984,3552
36085013800,"Census Tract 138, Richmond County, New York",87418,6092,325,0,3199,995,2893,5542
36085014100,"Census Tract 141, Richmond County, New York",74773,2287,331,380,1234,780,1053,1223
36085014604,"Census Tract 146.04, Richmond County, New York",103964,6866,573,16,3776,531,3090,5862
36085014605,"Census Tract 146.05, Richmond County, New York",112143,3853,274,10,2043,114,1810,3568
36085014606,"Census Tract 146.06, Richmond County, New York",103825,5963,146,23,3074,521,2889,5683
36085014607,"Census Tract 146.07, Richmond County, New York",95114,4601,457,58,2407,242,2194,3986
36085014608,"Census Tract 146.08, Richmond County, New York",110469,3477,91,23,1813,485,1664,3308
36085014700,"Census Tract 147, Richmond County, New York",99856,3124,35,210,1690,290,1434,2740
36085015100,"Census Tract 151, Richmond County, New York",98438,5374,367,55,2644,947,2730,4731
36085015400,"Census Tract 154, Richmond County, New York",NA,0,0,0,0,0,0,0
36085015601,"Census Tract 156.01, Richmond County, New York",105344,6391,265,4,3429,479,2962,6121
36085015602,"Census Tract 156.02, Richmond County, New York",112283,3242,41,27,1665,197,1577,3161
36085015603,"Census Tract 156.03, Richmond County, New York",90106,4844,157,0,2591,784,2253,4618
36085016901,"Census Tract 169.01, Richmond County, New York",98750,3808,387,130,1688,487,2120,3224
36085017005,"Census Tract 170.05, Richmond County, New York",100673,5114,637,31,2741,337,2373,4422
36085017007,"Census Tract 170.07, Richmond County, New York",79934,5547,644,194,2705,1197,2842,4559
36085017008,"Census Tract 170.08, Richmond County, New York",109412,7795,255,0,4028,524,3767,7483
36085017009,"Census Tract 170.09, Richmond County, New York",93125,4485,188,0,2098,302,2387,4198
36085017010,"Census Tract 170.10, Richmond County, New York",82723,9060,473,120,5203,1985,3857,8258
36085017011,"Census Tract 170.11, Richmond County, New York",100662,4865,69,2,2671,645,2194,4732
36085017012,"Census Tract 170.12, Richmond County, New York",89273,4321,235,48,2297,610,2024,3882
36085017300,"Census Tract 173, Richmond County, New York",36707,2343,582,472,1363,503,980,1060
36085017600,"Census Tract 176, Richmond County, New York",125139,4849,49,73,2406,171,2443,4683
36085017700,"Census Tract 177, Richmond County, New York",115603,5983,759,6,3262,240,2721,5120
36085018100,"Census Tract 181, Richmond County, New York",127074,3055,303,44,1631,133,1424,2678
36085018701,"Census Tract 187.01, Richmond County, New York",104118,1874,205,42,947,392,927,1395
36085018702,"Census Tract 187.02, Richmond County, New York",112742,7947,1817,355,4690,827,3257,5465
36085018901,"Census Tract 189.01, Richmond County, New York",76518,5057,928,151,2480,796,2577,3801
36085018902,"Census Tract 189.02, Richmond County, New York",102525,5504,1363,88,2774,665,2730,3644
36085019700,"Census Tract 197, Richmond County, New York",103000,1755,113,5,873,83,882,1580
36085019800,"Census Tract 198, Richmond County, New York",124130,7410,259,100,3632,867,3778,6871
36085020100,"Census Tract 201, Richmond County, New York",99141,3524,394,377,1763,1034,1761,2567
36085020700,"Census Tract 207, Richmond County, New York",33670,5499,86,2117,2539,2868,2960,2863
36085020801,"Census Tract 208.01, Richmond County, New York",100543,8498,390,15,4174,831,4324,8023
36085020803,"Census Tract 208.03, Richmond County, New York",119750,7381,275,0,3506,519,3875,6878
36085020804,"Census Tract 208.04, Richmond County, New York",102857,5991,242,2,2901,261,3090,5369
36085021300,"Census Tract 213, Richmond County, New York",69640,4681,283,776,2271,2138,2410,3062
36085022300,"Census Tract 223, Richmond County, New York",63750,2745,89,1078,1464,1150,1281,1367
36085022600,"Census Tract 226, Richmond County, New York",122917,8141,149,122,4396,908,3745,7743
